Tile_ID,Long2,Lat2,Long1,Lat1,Mid_lat,Mid_long
3622,-122.4791024,37.76066011,-122.4779623,37.7597565,37.760208,-122.478532
3623,-122.4791024,37.7597565,-122.4779623,37.75885289,37.759305,-122.478532
3624,-122.4791024,37.75885289,-122.4779623,37.75794929,37.758401,-122.478532
3625,-122.4791024,37.75794929,-122.4779623,37.75704568,37.757497,-122.478532
3626,-122.4791024,37.75704568,-122.4779623,37.75614208,37.756594,-122.478532
3627,-122.4791024,37.75614208,-122.4779623,37.75523847,37.75569,-122.478532
3628,-122.4791024,37.75523847,-122.4779623,37.75433487,37.754787,-122.478532
3629,-122.4791024,37.75433487,-122.4779623,37.75343126,37.753883,-122.478532
3630,-122.4791024,37.75343126,-122.4779623,37.75252766,37.752979,-122.478532
3631,-122.4791024,37.75252766,-122.4779623,37.75162405,37.752076,-122.478532
3632,-122.4791024,37.75162405,-122.4779623,37.75072045,37.751172,-122.478532
3633,-122.4791024,37.75072045,-122.4779623,37.74981684,37.750269,-122.478532
3634,-122.4791024,37.74981684,-122.4779623,37.74891324,37.749365,-122.478532
3635,-122.4791024,37.74891324,-122.4779623,37.74800963,37.748461,-122.478532
3636,-122.4791024,37.74800963,-122.4779623,37.74710603,37.747558,-122.478532
3637,-122.4791024,37.74710603,-122.4779623,37.74620242,37.746654,-122.478532
3638,-122.4791024,37.74620242,-122.4779623,37.74529882,37.745751,-122.478532
3639,-122.4791024,37.74529882,-122.4779623,37.74439521,37.744847,-122.478532
3640,-122.4791024,37.74439521,-122.4779623,37.74349161,37.743943,-122.478532
3641,-122.4791024,37.74349161,-122.4779623,37.742588,37.74304,-122.478532
3642,-122.4791024,37.742588,-122.4779623,37.74168439,37.742136,-122.478532
3643,-122.4791024,37.74168439,-122.4779623,37.74078079,37.741233,-122.478532
3644,-122.4791024,37.74078079,-122.4779623,37.73987718,37.740329,-122.478532
3645,-122.4791024,37.73987718,-122.4779623,37.73897358,37.739425,-122.478532
3646,-122.4791024,37.73897358,-122.4779623,37.73806997,37.738522,-122.478532
3647,-122.4791024,37.73806997,-122.4779623,37.73716637,37.737618,-122.478532
3650,-122.4791024,37.73535916,-122.4779623,37.73445555,37.734907,-122.478532
3651,-122.4791024,37.73445555,-122.4779623,37.73355195,37.734004,-122.478532
3653,-122.4791024,37.73264834,-122.4779623,37.73174474,37.732197,-122.478532
3654,-122.4791024,37.73174474,-122.4779623,37.73084113,37.731293,-122.478532
3655,-122.4791024,37.73084113,-122.4779623,37.72993753,37.730389,-122.478532
3656,-122.4791024,37.72993753,-122.4779623,37.72903392,37.729486,-122.478532
3657,-122.4791024,37.72903392,-122.4779623,37.72813032,37.728582,-122.478532
3658,-122.4791024,37.72813032,-122.4779623,37.72722671,37.727679,-122.478532
3659,-122.4791024,37.72722671,-122.4779623,37.72632311,37.726775,-122.478532
3660,-122.4791024,37.72632311,-122.4779623,37.7254195,37.725871,-122.478532
3661,-122.4791024,37.7254195,-122.4779623,37.72451589,37.724968,-122.478532
3662,-122.4791024,37.72451589,-122.4779623,37.72361229,37.724064,-122.478532
3665,-122.4791024,37.72180508,-122.4779623,37.72090147,37.721353,-122.478532
3666,-122.4791024,37.72090147,-122.4779623,37.71999787,37.72045,-122.478532
3667,-122.4791024,37.71999787,-122.4779623,37.71909426,37.719546,-122.478532
3668,-122.4791024,37.71909426,-122.4779623,37.71819066,37.718642,-122.478532
3669,-122.4791024,37.71819066,-122.4779623,37.71728705,37.717739,-122.478532
3670,-122.4791024,37.71728705,-122.4779623,37.71638345,37.716835,-122.478532
3671,-122.4791024,37.71638345,-122.4779623,37.71547984,37.715932,-122.478532
3672,-122.4791024,37.71547984,-122.4779623,37.71457624,37.715028,-122.478532
3673,-122.4791024,37.71457624,-122.4779623,37.71367263,37.714124,-122.478532
3681,-122.4779623,37.811262,-122.4768222,37.81035839,37.81081,-122.477392
3682,-122.4779623,37.81035839,-122.4768222,37.80945479,37.809907,-122.477392
3683,-122.4779623,37.80945479,-122.4768222,37.80855118,37.809003,-122.477392
3684,-122.4779623,37.80855118,-122.4768222,37.80764758,37.808099,-122.477392
3688,-122.4779623,37.80493676,-122.4768222,37.80403316,37.804485,-122.477392
3689,-122.4779623,37.80403316,-122.4768222,37.80312955,37.803581,-122.477392
3690,-122.4779623,37.80312955,-122.4768222,37.80222595,37.802678,-122.477392
3691,-122.4779623,37.80222595,-122.4768222,37.80132234,37.801774,-122.477392
3692,-122.4779623,37.80132234,-122.4768222,37.80041874,37.800871,-122.477392
3693,-122.4779623,37.80041874,-122.4768222,37.79951513,37.799967,-122.477392
3694,-122.4779623,37.79951513,-122.4768222,37.79861153,37.799063,-122.477392
3695,-122.4779623,37.79861153,-122.4768222,37.79770792,37.79816,-122.477392
3696,-122.4779623,37.79770792,-122.4768222,37.79680432,37.797256,-122.477392
3697,-122.4779623,37.79680432,-122.4768222,37.79590071,37.796353,-122.477392
3698,-122.4779623,37.79590071,-122.4768222,37.79499711,37.795449,-122.477392
3699,-122.4779623,37.79499711,-122.4768222,37.7940935,37.794545,-122.477392
3700,-122.4779623,37.7940935,-122.4768222,37.79318989,37.793642,-122.477392
3701,-122.4779623,37.79318989,-122.4768222,37.79228629,37.792738,-122.477392
3702,-122.4779623,37.79228629,-122.4768222,37.79138268,37.791834,-122.477392
3703,-122.4779623,37.79138268,-122.4768222,37.79047908,37.790931,-122.477392
3704,-122.4779623,37.79047908,-122.4768222,37.78957547,37.790027,-122.477392
3708,-122.4779623,37.78686466,-122.4768222,37.78596105,37.786413,-122.477392
3709,-122.4779623,37.78596105,-122.4768222,37.78505745,37.785509,-122.477392
3710,-122.4779623,37.78505745,-122.4768222,37.78415384,37.784606,-122.477392
3711,-122.4779623,37.78415384,-122.4768222,37.78325024,37.783702,-122.477392
3712,-122.4779623,37.78325024,-122.4768222,37.78234663,37.782798,-122.477392
3713,-122.4779623,37.78234663,-122.4768222,37.78144303,37.781895,-122.477392
3714,-122.4779623,37.78144303,-122.4768222,37.78053942,37.780991,-122.477392
3715,-122.4779623,37.78053942,-122.4768222,37.77963582,37.780088,-122.477392
3716,-122.4779623,37.77963582,-122.4768222,37.77873221,37.779184,-122.477392
3717,-122.4779623,37.77873221,-122.4768222,37.77782861,37.77828,-122.477392
3718,-122.4779623,37.77782861,-122.4768222,37.776925,37.777377,-122.477392
3719,-122.4779623,37.776925,-122.4768222,37.77602139,37.776473,-122.477392
3720,-122.4779623,37.77602139,-122.4768222,37.77511779,37.77557,-122.477392
3721,-122.4779623,37.77511779,-122.4768222,37.77421418,37.774666,-122.477392
3722,-122.4779623,37.77421418,-122.4768222,37.77331058,37.773762,-122.477392
3723,-122.4779623,37.77331058,-122.4768222,37.77240697,37.772859,-122.477392
3724,-122.4779623,37.77240697,-122.4768222,37.77150337,37.771955,-122.477392
3725,-122.4779623,37.77150337,-122.4768222,37.77059976,37.771052,-122.477392
3726,-122.4779623,37.77059976,-122.4768222,37.76969616,37.770148,-122.477392
3727,-122.4779623,37.76969616,-122.4768222,37.76879255,37.769244,-122.477392
3728,-122.4779623,37.76879255,-122.4768222,37.76788895,37.768341,-122.477392
3729,-122.4779623,37.76788895,-122.4768222,37.76698534,37.767437,-122.477392
3730,-122.4779623,37.76698534,-122.4768222,37.76608174,37.766534,-122.477392
3731,-122.4779623,37.76608174,-122.4768222,37.76517813,37.76563,-122.477392
3732,-122.4779623,37.76517813,-122.4768222,37.76427453,37.764726,-122.477392
3733,-122.4779623,37.76427453,-122.4768222,37.76337092,37.763823,-122.477392
3734,-122.4779623,37.76337092,-122.4768222,37.76246732,37.762919,-122.477392
3735,-122.4779623,37.76246732,-122.4768222,37.76156371,37.762016,-122.477392
3736,-122.4779623,37.76156371,-122.4768222,37.76066011,37.761112,-122.477392
3737,-122.4779623,37.76066011,-122.4768222,37.7597565,37.760208,-122.477392
3738,-122.4779623,37.7597565,-122.4768222,37.75885289,37.759305,-122.477392
3739,-122.4779623,37.75885289,-122.4768222,37.75794929,37.758401,-122.477392
3740,-122.4779623,37.75794929,-122.4768222,37.75704568,37.757497,-122.477392
3741,-122.4779623,37.75704568,-122.4768222,37.75614208,37.756594,-122.477392
3742,-122.4779623,37.75614208,-122.4768222,37.75523847,37.75569,-122.477392
3743,-122.4779623,37.75523847,-122.4768222,37.75433487,37.754787,-122.477392
3744,-122.4779623,37.75433487,-122.4768222,37.75343126,37.753883,-122.477392
3745,-122.4779623,37.75343126,-122.4768222,37.75252766,37.752979,-122.477392
3746,-122.4779623,37.75252766,-122.4768222,37.75162405,37.752076,-122.477392
3747,-122.4779623,37.75162405,-122.4768222,37.75072045,37.751172,-122.477392
3748,-122.4779623,37.75072045,-122.4768222,37.74981684,37.750269,-122.477392
3749,-122.4779623,37.74981684,-122.4768222,37.74891324,37.749365,-122.477392
3750,-122.4779623,37.74891324,-122.4768222,37.74800963,37.748461,-122.477392
3751,-122.4779623,37.74800963,-122.4768222,37.74710603,37.747558,-122.477392
3752,-122.4779623,37.74710603,-122.4768222,37.74620242,37.746654,-122.477392
3753,-122.4779623,37.74620242,-122.4768222,37.74529882,37.745751,-122.477392
3754,-122.4779623,37.74529882,-122.4768222,37.74439521,37.744847,-122.477392
3755,-122.4779623,37.74439521,-122.4768222,37.74349161,37.743943,-122.477392
3756,-122.4779623,37.74349161,-122.4768222,37.742588,37.74304,-122.477392
3757,-122.4779623,37.742588,-122.4768222,37.74168439,37.742136,-122.477392
3758,-122.4779623,37.74168439,-122.4768222,37.74078079,37.741233,-122.477392
3759,-122.4779623,37.74078079,-122.4768222,37.73987718,37.740329,-122.477392
3760,-122.4779623,37.73987718,-122.4768222,37.73897358,37.739425,-122.477392
3761,-122.4779623,37.73897358,-122.4768222,37.73806997,37.738522,-122.477392
3762,-122.4779623,37.73806997,-122.4768222,37.73716637,37.737618,-122.477392
3765,-122.4779623,37.73535916,-122.4768222,37.73445555,37.734907,-122.477392
3766,-122.4779623,37.73445555,-122.4768222,37.73355195,37.734004,-122.477392
3767,-122.4779623,37.73355195,-122.4768222,37.73264834,37.7331,-122.477392
3768,-122.4779623,37.73264834,-122.4768222,37.73174474,37.732197,-122.477392
3769,-122.4779623,37.73174474,-122.4768222,37.73084113,37.731293,-122.477392
3770,-122.4779623,37.73084113,-122.4768222,37.72993753,37.730389,-122.477392
3774,-122.4779623,37.72722671,-122.4768222,37.72632311,37.726775,-122.477392
3775,-122.4779623,37.72632311,-122.4768222,37.7254195,37.725871,-122.477392
3776,-122.4779623,37.7254195,-122.4768222,37.72451589,37.724968,-122.477392
3777,-122.4779623,37.72451589,-122.4768222,37.72361229,37.724064,-122.477392
3780,-122.4779623,37.72180508,-122.4768222,37.72090147,37.721353,-122.477392
3781,-122.4779623,37.72090147,-122.4768222,37.71999787,37.72045,-122.477392
3782,-122.4779623,37.71999787,-122.4768222,37.71909426,37.719546,-122.477392
3783,-122.4779623,37.71909426,-122.4768222,37.71819066,37.718642,-122.477392
3784,-122.4779623,37.71819066,-122.4768222,37.71728705,37.717739,-122.477392
3785,-122.4779623,37.71728705,-122.4768222,37.71638345,37.716835,-122.477392
3786,-122.4779623,37.71638345,-122.4768222,37.71547984,37.715932,-122.477392
3787,-122.4779623,37.71547984,-122.4768222,37.71457624,37.715028,-122.477392
3788,-122.4779623,37.71457624,-122.4768222,37.71367263,37.714124,-122.477392
3796,-122.4768222,37.811262,-122.4756821,37.81035839,37.81081,-122.476252
3797,-122.4768222,37.81035839,-122.4756821,37.80945479,37.809907,-122.476252
3798,-122.4768222,37.80945479,-122.4756821,37.80855118,37.809003,-122.476252
3799,-122.4768222,37.80855118,-122.4756821,37.80764758,37.808099,-122.476252
3800,-122.4768222,37.80764758,-122.4756821,37.80674397,37.807196,-122.476252
3801,-122.4768222,37.80674397,-122.4756821,37.80584037,37.806292,-122.476252
3802,-122.4768222,37.80584037,-122.4756821,37.80493676,37.805389,-122.476252
3803,-122.4768222,37.80493676,-122.4756821,37.80403316,37.804485,-122.476252
3804,-122.4768222,37.80403316,-122.4756821,37.80312955,37.803581,-122.476252
3805,-122.4768222,37.80312955,-122.4756821,37.80222595,37.802678,-122.476252
3806,-122.4768222,37.80222595,-122.4756821,37.80132234,37.801774,-122.476252
3807,-122.4768222,37.80132234,-122.4756821,37.80041874,37.800871,-122.476252
3809,-122.4768222,37.79951513,-122.4756821,37.79861153,37.799063,-122.476252
3810,-122.4768222,37.79861153,-122.4756821,37.79770792,37.79816,-122.476252
3811,-122.4768222,37.79770792,-122.4756821,37.79680432,37.797256,-122.476252
3814,-122.4768222,37.79499711,-122.4756821,37.7940935,37.794545,-122.476252
3815,-122.4768222,37.7940935,-122.4756821,37.79318989,37.793642,-122.476252
3816,-122.4768222,37.79318989,-122.4756821,37.79228629,37.792738,-122.476252
3817,-122.4768222,37.79228629,-122.4756821,37.79138268,37.791834,-122.476252
3819,-122.4768222,37.79047908,-122.4756821,37.78957547,37.790027,-122.476252
3823,-122.4768222,37.78686466,-122.4756821,37.78596105,37.786413,-122.476252
3824,-122.4768222,37.78596105,-122.4756821,37.78505745,37.785509,-122.476252
3825,-122.4768222,37.78505745,-122.4756821,37.78415384,37.784606,-122.476252
3826,-122.4768222,37.78415384,-122.4756821,37.78325024,37.783702,-122.476252
3827,-122.4768222,37.78325024,-122.4756821,37.78234663,37.782798,-122.476252
3828,-122.4768222,37.78234663,-122.4756821,37.78144303,37.781895,-122.476252
3829,-122.4768222,37.78144303,-122.4756821,37.78053942,37.780991,-122.476252
3830,-122.4768222,37.78053942,-122.4756821,37.77963582,37.780088,-122.476252
3831,-122.4768222,37.77963582,-122.4756821,37.77873221,37.779184,-122.476252
3832,-122.4768222,37.77873221,-122.4756821,37.77782861,37.77828,-122.476252
3833,-122.4768222,37.77782861,-122.4756821,37.776925,37.777377,-122.476252
3834,-122.4768222,37.776925,-122.4756821,37.77602139,37.776473,-122.476252
3835,-122.4768222,37.77602139,-122.4756821,37.77511779,37.77557,-122.476252
3836,-122.4768222,37.77511779,-122.4756821,37.77421418,37.774666,-122.476252
3837,-122.4768222,37.77421418,-122.4756821,37.77331058,37.773762,-122.476252
3838,-122.4768222,37.77331058,-122.4756821,37.77240697,37.772859,-122.476252
3839,-122.4768222,37.77240697,-122.4756821,37.77150337,37.771955,-122.476252
3840,-122.4768222,37.77150337,-122.4756821,37.77059976,37.771052,-122.476252
3841,-122.4768222,37.77059976,-122.4756821,37.76969616,37.770148,-122.476252
3844,-122.4768222,37.76788895,-122.4756821,37.76698534,37.767437,-122.476252
3845,-122.4768222,37.76698534,-122.4756821,37.76608174,37.766534,-122.476252
3846,-122.4768222,37.76608174,-122.4756821,37.76517813,37.76563,-122.476252
3847,-122.4768222,37.76517813,-122.4756821,37.76427453,37.764726,-122.476252
3848,-122.4768222,37.76427453,-122.4756821,37.76337092,37.763823,-122.476252
3849,-122.4768222,37.76337092,-122.4756821,37.76246732,37.762919,-122.476252
3850,-122.4768222,37.76246732,-122.4756821,37.76156371,37.762016,-122.476252
3851,-122.4768222,37.76156371,-122.4756821,37.76066011,37.761112,-122.476252
3852,-122.4768222,37.76066011,-122.4756821,37.7597565,37.760208,-122.476252
3853,-122.4768222,37.7597565,-122.4756821,37.75885289,37.759305,-122.476252
3854,-122.4768222,37.75885289,-122.4756821,37.75794929,37.758401,-122.476252
3855,-122.4768222,37.75794929,-122.4756821,37.75704568,37.757497,-122.476252
3856,-122.4768222,37.75704568,-122.4756821,37.75614208,37.756594,-122.476252
3857,-122.4768222,37.75614208,-122.4756821,37.75523847,37.75569,-122.476252
3858,-122.4768222,37.75523847,-122.4756821,37.75433487,37.754787,-122.476252
3859,-122.4768222,37.75433487,-122.4756821,37.75343126,37.753883,-122.476252
3860,-122.4768222,37.75343126,-122.4756821,37.75252766,37.752979,-122.476252
3861,-122.4768222,37.75252766,-122.4756821,37.75162405,37.752076,-122.476252
3862,-122.4768222,37.75162405,-122.4756821,37.75072045,37.751172,-122.476252
3863,-122.4768222,37.75072045,-122.4756821,37.74981684,37.750269,-122.476252
3864,-122.4768222,37.74981684,-122.4756821,37.74891324,37.749365,-122.476252
3865,-122.4768222,37.74891324,-122.4756821,37.74800963,37.748461,-122.476252
3866,-122.4768222,37.74800963,-122.4756821,37.74710603,37.747558,-122.476252
3867,-122.4768222,37.74710603,-122.4756821,37.74620242,37.746654,-122.476252
3868,-122.4768222,37.74620242,-122.4756821,37.74529882,37.745751,-122.476252
3869,-122.4768222,37.74529882,-122.4756821,37.74439521,37.744847,-122.476252
3870,-122.4768222,37.74439521,-122.4756821,37.74349161,37.743943,-122.476252
3871,-122.4768222,37.74349161,-122.4756821,37.742588,37.74304,-122.476252
3872,-122.4768222,37.742588,-122.4756821,37.74168439,37.742136,-122.476252
3873,-122.4768222,37.74168439,-122.4756821,37.74078079,37.741233,-122.476252
3874,-122.4768222,37.74078079,-122.4756821,37.73987718,37.740329,-122.476252
3875,-122.4768222,37.73987718,-122.4756821,37.73897358,37.739425,-122.476252
3876,-122.4768222,37.73897358,-122.4756821,37.73806997,37.738522,-122.476252
3877,-122.4768222,37.73806997,-122.4756821,37.73716637,37.737618,-122.476252
3880,-122.4768222,37.73535916,-122.4756821,37.73445555,37.734907,-122.476252
3881,-122.4768222,37.73445555,-122.4756821,37.73355195,37.734004,-122.476252
3882,-122.4768222,37.73355195,-122.4756821,37.73264834,37.7331,-122.476252
3883,-122.4768222,37.73264834,-122.4756821,37.73174474,37.732197,-122.476252
3884,-122.4768222,37.73174474,-122.4756821,37.73084113,37.731293,-122.476252
3885,-122.4768222,37.73084113,-122.4756821,37.72993753,37.730389,-122.476252
3886,-122.4768222,37.72993753,-122.4756821,37.72903392,37.729486,-122.476252
3887,-122.4768222,37.72903392,-122.4756821,37.72813032,37.728582,-122.476252
3888,-122.4768222,37.72813032,-122.4756821,37.72722671,37.727679,-122.476252
3889,-122.4768222,37.72722671,-122.4756821,37.72632311,37.726775,-122.476252
3890,-122.4768222,37.72632311,-122.4756821,37.7254195,37.725871,-122.476252
3891,-122.4768222,37.7254195,-122.4756821,37.72451589,37.724968,-122.476252
3892,-122.4768222,37.72451589,-122.4756821,37.72361229,37.724064,-122.476252
3895,-122.4768222,37.72180508,-122.4756821,37.72090147,37.721353,-122.476252
3896,-122.4768222,37.72090147,-122.4756821,37.71999787,37.72045,-122.476252
3897,-122.4768222,37.71999787,-122.4756821,37.71909426,37.719546,-122.476252
3898,-122.4768222,37.71909426,-122.4756821,37.71819066,37.718642,-122.476252
3899,-122.4768222,37.71819066,-122.4756821,37.71728705,37.717739,-122.476252
3900,-122.4768222,37.71728705,-122.4756821,37.71638345,37.716835,-122.476252
3901,-122.4768222,37.71638345,-122.4756821,37.71547984,37.715932,-122.476252
3902,-122.4768222,37.71547984,-122.4756821,37.71457624,37.715028,-122.476252
3903,-122.4768222,37.71457624,-122.4756821,37.71367263,37.714124,-122.476252
3904,-122.4768222,37.71367263,-122.4756821,37.71276903,37.713221,-122.476252
3913,-122.4756821,37.80945479,-122.4745419,37.80855118,37.809003,-122.475112
3914,-122.4756821,37.80855118,-122.4745419,37.80764758,37.808099,-122.475112
3915,-122.4756821,37.80764758,-122.4745419,37.80674397,37.807196,-122.475112
3916,-122.4756821,37.80674397,-122.4745419,37.80584037,37.806292,-122.475112
3917,-122.4756821,37.80584037,-122.4745419,37.80493676,37.805389,-122.475112
3918,-122.4756821,37.80493676,-122.4745419,37.80403316,37.804485,-122.475112
3919,-122.4756821,37.80403316,-122.4745419,37.80312955,37.803581,-122.475112
3920,-122.4756821,37.80312955,-122.4745419,37.80222595,37.802678,-122.475112
3921,-122.4756821,37.80222595,-122.4745419,37.80132234,37.801774,-122.475112
3922,-122.4756821,37.80132234,-122.4745419,37.80041874,37.800871,-122.475112
3923,-122.4756821,37.80041874,-122.4745419,37.79951513,37.799967,-122.475112
3924,-122.4756821,37.79951513,-122.4745419,37.79861153,37.799063,-122.475112
3925,-122.4756821,37.79861153,-122.4745419,37.79770792,37.79816,-122.475112
3926,-122.4756821,37.79770792,-122.4745419,37.79680432,37.797256,-122.475112
3929,-122.4756821,37.79499711,-122.4745419,37.7940935,37.794545,-122.475112
3930,-122.4756821,37.7940935,-122.4745419,37.79318989,37.793642,-122.475112
3931,-122.4756821,37.79318989,-122.4745419,37.79228629,37.792738,-122.475112
3932,-122.4756821,37.79228629,-122.4745419,37.79138268,37.791834,-122.475112
3933,-122.4756821,37.79138268,-122.4745419,37.79047908,37.790931,-122.475112
3934,-122.4756821,37.79047908,-122.4745419,37.78957547,37.790027,-122.475112
3935,-122.4756821,37.78957547,-122.4745419,37.78867187,37.789124,-122.475112
3936,-122.4756821,37.78867187,-122.4745419,37.78776826,37.78822,-122.475112
3937,-122.4756821,37.78776826,-122.4745419,37.78686466,37.787316,-122.475112
3938,-122.4756821,37.78686466,-122.4745419,37.78596105,37.786413,-122.475112
3939,-122.4756821,37.78596105,-122.4745419,37.78505745,37.785509,-122.475112
3940,-122.4756821,37.78505745,-122.4745419,37.78415384,37.784606,-122.475112
3941,-122.4756821,37.78415384,-122.4745419,37.78325024,37.783702,-122.475112
3942,-122.4756821,37.78325024,-122.4745419,37.78234663,37.782798,-122.475112
3943,-122.4756821,37.78234663,-122.4745419,37.78144303,37.781895,-122.475112
3944,-122.4756821,37.78144303,-122.4745419,37.78053942,37.780991,-122.475112
3945,-122.4756821,37.78053942,-122.4745419,37.77963582,37.780088,-122.475112
3946,-122.4756821,37.77963582,-122.4745419,37.77873221,37.779184,-122.475112
3947,-122.4756821,37.77873221,-122.4745419,37.77782861,37.77828,-122.475112
3948,-122.4756821,37.77782861,-122.4745419,37.776925,37.777377,-122.475112
3949,-122.4756821,37.776925,-122.4745419,37.77602139,37.776473,-122.475112
3950,-122.4756821,37.77602139,-122.4745419,37.77511779,37.77557,-122.475112
3951,-122.4756821,37.77511779,-122.4745419,37.77421418,37.774666,-122.475112
3952,-122.4756821,37.77421418,-122.4745419,37.77331058,37.773762,-122.475112
3953,-122.4756821,37.77331058,-122.4745419,37.77240697,37.772859,-122.475112
3954,-122.4756821,37.77240697,-122.4745419,37.77150337,37.771955,-122.475112
3955,-122.4756821,37.77150337,-122.4745419,37.77059976,37.771052,-122.475112
3956,-122.4756821,37.77059976,-122.4745419,37.76969616,37.770148,-122.475112
3957,-122.4756821,37.76969616,-122.4745419,37.76879255,37.769244,-122.475112
3959,-122.4756821,37.76788895,-122.4745419,37.76698534,37.767437,-122.475112
3960,-122.4756821,37.76698534,-122.4745419,37.76608174,37.766534,-122.475112
3961,-122.4756821,37.76608174,-122.4745419,37.76517813,37.76563,-122.475112
3962,-122.4756821,37.76517813,-122.4745419,37.76427453,37.764726,-122.475112
3963,-122.4756821,37.76427453,-122.4745419,37.76337092,37.763823,-122.475112
3964,-122.4756821,37.76337092,-122.4745419,37.76246732,37.762919,-122.475112
3965,-122.4756821,37.76246732,-122.4745419,37.76156371,37.762016,-122.475112
3966,-122.4756821,37.76156371,-122.4745419,37.76066011,37.761112,-122.475112
3967,-122.4756821,37.76066011,-122.4745419,37.7597565,37.760208,-122.475112
3968,-122.4756821,37.7597565,-122.4745419,37.75885289,37.759305,-122.475112
3969,-122.4756821,37.75885289,-122.4745419,37.75794929,37.758401,-122.475112
3970,-122.4756821,37.75794929,-122.4745419,37.75704568,37.757497,-122.475112
3971,-122.4756821,37.75704568,-122.4745419,37.75614208,37.756594,-122.475112
3972,-122.4756821,37.75614208,-122.4745419,37.75523847,37.75569,-122.475112
3973,-122.4756821,37.75523847,-122.4745419,37.75433487,37.754787,-122.475112
3974,-122.4756821,37.75433487,-122.4745419,37.75343126,37.753883,-122.475112
3975,-122.4756821,37.75343126,-122.4745419,37.75252766,37.752979,-122.475112
3976,-122.4756821,37.75252766,-122.4745419,37.75162405,37.752076,-122.475112
3977,-122.4756821,37.75162405,-122.4745419,37.75072045,37.751172,-122.475112
3978,-122.4756821,37.75072045,-122.4745419,37.74981684,37.750269,-122.475112
3979,-122.4756821,37.74981684,-122.4745419,37.74891324,37.749365,-122.475112
3980,-122.4756821,37.74891324,-122.4745419,37.74800963,37.748461,-122.475112
3981,-122.4756821,37.74800963,-122.4745419,37.74710603,37.747558,-122.475112
3982,-122.4756821,37.74710603,-122.4745419,37.74620242,37.746654,-122.475112
3983,-122.4756821,37.74620242,-122.4745419,37.74529882,37.745751,-122.475112
3984,-122.4756821,37.74529882,-122.4745419,37.74439521,37.744847,-122.475112
3985,-122.4756821,37.74439521,-122.4745419,37.74349161,37.743943,-122.475112
3986,-122.4756821,37.74349161,-122.4745419,37.742588,37.74304,-122.475112
3987,-122.4756821,37.742588,-122.4745419,37.74168439,37.742136,-122.475112
3988,-122.4756821,37.74168439,-122.4745419,37.74078079,37.741233,-122.475112
3989,-122.4756821,37.74078079,-122.4745419,37.73987718,37.740329,-122.475112
3990,-122.4756821,37.73987718,-122.4745419,37.73897358,37.739425,-122.475112
3991,-122.4756821,37.73897358,-122.4745419,37.73806997,37.738522,-122.475112
3992,-122.4756821,37.73806997,-122.4745419,37.73716637,37.737618,-122.475112
3993,-122.4756821,37.73716637,-122.4745419,37.73626276,37.736715,-122.475112
3994,-122.4756821,37.73626276,-122.4745419,37.73535916,37.735811,-122.475112
3995,-122.4756821,37.73535916,-122.4745419,37.73445555,37.734907,-122.475112
3996,-122.4756821,37.73445555,-122.4745419,37.73355195,37.734004,-122.475112
3997,-122.4756821,37.73355195,-122.4745419,37.73264834,37.7331,-122.475112
3998,-122.4756821,37.73264834,-122.4745419,37.73174474,37.732197,-122.475112
3999,-122.4756821,37.73174474,-122.4745419,37.73084113,37.731293,-122.475112
4000,-122.4756821,37.73084113,-122.4745419,37.72993753,37.730389,-122.475112
4001,-122.4756821,37.72993753,-122.4745419,37.72903392,37.729486,-122.475112
4002,-122.4756821,37.72903392,-122.4745419,37.72813032,37.728582,-122.475112
4003,-122.4756821,37.72813032,-122.4745419,37.72722671,37.727679,-122.475112
4004,-122.4756821,37.72722671,-122.4745419,37.72632311,37.726775,-122.475112
4005,-122.4756821,37.72632311,-122.4745419,37.7254195,37.725871,-122.475112
4006,-122.4756821,37.7254195,-122.4745419,37.72451589,37.724968,-122.475112
4007,-122.4756821,37.72451589,-122.4745419,37.72361229,37.724064,-122.475112
4008,-122.4756821,37.72361229,-122.4745419,37.72270868,37.72316,-122.475112
4009,-122.4756821,37.72270868,-122.4745419,37.72180508,37.722257,-122.475112
4010,-122.4756821,37.72180508,-122.4745419,37.72090147,37.721353,-122.475112
4011,-122.4756821,37.72090147,-122.4745419,37.71999787,37.72045,-122.475112
4012,-122.4756821,37.71999787,-122.4745419,37.71909426,37.719546,-122.475112
4013,-122.4756821,37.71909426,-122.4745419,37.71819066,37.718642,-122.475112
4014,-122.4756821,37.71819066,-122.4745419,37.71728705,37.717739,-122.475112
4015,-122.4756821,37.71728705,-122.4745419,37.71638345,37.716835,-122.475112
4016,-122.4756821,37.71638345,-122.4745419,37.71547984,37.715932,-122.475112
4017,-122.4756821,37.71547984,-122.4745419,37.71457624,37.715028,-122.475112
4018,-122.4756821,37.71457624,-122.4745419,37.71367263,37.714124,-122.475112
4019,-122.4756821,37.71367263,-122.4745419,37.71276903,37.713221,-122.475112
4028,-122.4745419,37.80945479,-122.4734018,37.80855118,37.809003,-122.473972
4029,-122.4745419,37.80855118,-122.4734018,37.80764758,37.808099,-122.473972
4030,-122.4745419,37.80764758,-122.4734018,37.80674397,37.807196,-122.473972
4031,-122.4745419,37.80674397,-122.4734018,37.80584037,37.806292,-122.473972
4032,-122.4745419,37.80584037,-122.4734018,37.80493676,37.805389,-122.473972
4033,-122.4745419,37.80493676,-122.4734018,37.80403316,37.804485,-122.473972
4034,-122.4745419,37.80403316,-122.4734018,37.80312955,37.803581,-122.473972
