,Tile_ID,Lat1,Lat2,Long1,Long2,Mid_lat,Mid_long
1797,1797,37.72180507894737,37.722708684210524,-122.44261869565219,-122.44375881159421,37.722257,-122.443189
1798,1798,37.72180507894737,37.722708684210524,-122.44375881159421,-122.44489892753624,37.722257,-122.444329
1799,1799,37.72180507894737,37.722708684210524,-122.44489892753624,-122.44603904347827,37.722257,-122.445469
1800,1800,37.72180507894737,37.722708684210524,-122.44603904347827,-122.4471791594203,37.722257,-122.446609
1801,1801,37.72180507894737,37.722708684210524,-122.4471791594203,-122.44831927536232,37.722257,-122.447749
1802,1802,37.72180507894737,37.722708684210524,-122.44831927536232,-122.44945939130436,37.722257,-122.448889
1803,1803,37.72180507894737,37.722708684210524,-122.44945939130436,-122.45059950724638,37.722257,-122.450029
1804,1804,37.72180507894737,37.722708684210524,-122.45059950724638,-122.45173962318842,37.722257,-122.45117
1805,1805,37.72180507894737,37.722708684210524,-122.45173962318842,-122.45287973913044,37.722257,-122.45231
1806,1806,37.72180507894737,37.722708684210524,-122.45287973913044,-122.45401985507247,37.722257,-122.45345
1807,1807,37.72180507894737,37.722708684210524,-122.45401985507247,-122.4551599710145,37.722257,-122.45459
1808,1808,37.72180507894737,37.722708684210524,-122.4551599710145,-122.45630008695653,37.722257,-122.45573
1809,1809,37.72180507894737,37.722708684210524,-122.45630008695653,-122.45744020289855,37.722257,-122.45687
1810,1810,37.72180507894737,37.722708684210524,-122.45744020289855,-122.45858031884059,37.722257,-122.45801
1811,1811,37.72180507894737,37.722708684210524,-122.45858031884059,-122.45972043478261,37.722257,-122.45915
1812,1812,37.72180507894737,37.722708684210524,-122.45972043478261,-122.46086055072465,37.722257,-122.46029
1813,1813,37.72180507894737,37.722708684210524,-122.46086055072465,-122.46200066666667,37.722257,-122.461431
1814,1814,37.72180507894737,37.722708684210524,-122.46200066666667,-122.4631407826087,37.722257,-122.462571
1815,1815,37.72180507894737,37.722708684210524,-122.4631407826087,-122.46428089855073,37.722257,-122.463711
1816,1816,37.72180507894737,37.722708684210524,-122.46428089855073,-122.46542101449276,37.722257,-122.464851
1817,1817,37.72180507894737,37.722708684210524,-122.46542101449276,-122.46656113043478,37.722257,-122.465991
1818,1818,37.72180507894737,37.722708684210524,-122.46656113043478,-122.46770124637682,37.722257,-122.467131
1819,1819,37.72180507894737,37.722708684210524,-122.46770124637682,-122.46884136231884,37.722257,-122.468271
1820,1820,37.72180507894737,37.722708684210524,-122.46884136231884,-122.46998147826088,37.722257,-122.469411
1821,1821,37.72180507894737,37.722708684210524,-122.46998147826088,-122.4711215942029,37.722257,-122.470552
1822,1822,37.72180507894737,37.722708684210524,-122.4711215942029,-122.47226171014493,37.722257,-122.471692
1823,1823,37.72180507894737,37.722708684210524,-122.47226171014493,-122.47340182608696,37.722257,-122.472832
1824,1824,37.72180507894737,37.722708684210524,-122.47340182608696,-122.47454194202899,37.722257,-122.473972
1825,1825,37.72180507894737,37.722708684210524,-122.47454194202899,-122.47568205797103,37.722257,-122.475112
1826,1826,37.72180507894737,37.722708684210524,-122.47568205797103,-122.47682217391305,37.722257,-122.476252
1827,1827,37.72180507894737,37.722708684210524,-122.47682217391305,-122.47796228985509,37.722257,-122.477392
1828,1828,37.72180507894737,37.722708684210524,-122.47796228985509,-122.47910240579711,37.722257,-122.478532
1829,1829,37.72180507894737,37.722708684210524,-122.47910240579711,-122.48024252173914,37.722257,-122.479672
1830,1830,37.72180507894737,37.722708684210524,-122.48024252173914,-122.48138263768116,37.722257,-122.480813
1831,1831,37.72180507894737,37.722708684210524,-122.48138263768116,-122.4825227536232,37.722257,-122.481953
1832,1832,37.72180507894737,37.722708684210524,-122.4825227536232,-122.48366286956522,37.722257,-122.483093
1833,1833,37.72180507894737,37.722708684210524,-122.48366286956522,-122.48480298550726,37.722257,-122.484233
1834,1834,37.72180507894737,37.722708684210524,-122.48480298550726,-122.48594310144928,37.722257,-122.485373
1835,1835,37.72180507894737,37.722708684210524,-122.48594310144928,-122.48708321739132,37.722257,-122.486513
1836,1836,37.72180507894737,37.722708684210524,-122.48708321739132,-122.48822333333334,37.722257,-122.487653
1837,1837,37.72180507894737,37.722708684210524,-122.48822333333334,-122.48936344927537,37.722257,-122.488793
1838,1838,37.72180507894737,37.722708684210524,-122.48936344927537,-122.4905035652174,37.722257,-122.489934
1839,1839,37.72180507894737,37.722708684210524,-122.4905035652174,-122.49164368115943,37.722257,-122.491074
1840,1840,37.72180507894737,37.722708684210524,-122.49164368115943,-122.49278379710145,37.722257,-122.492214
1841,1841,37.72180507894737,37.722708684210524,-122.49278379710145,-122.49392391304349,37.722257,-122.493354
1842,1842,37.72180507894737,37.722708684210524,-122.49392391304349,-122.49506402898551,37.722257,-122.494494
1843,1843,37.72180507894737,37.722708684210524,-122.49506402898551,-122.49620414492755,37.722257,-122.495634
1844,1844,37.72180507894737,37.722708684210524,-122.49620414492755,-122.49734426086957,37.722257,-122.496774
1845,1845,37.72180507894737,37.722708684210524,-122.49734426086957,-122.4984843768116,37.722257,-122.497914
1846,1846,37.72180507894737,37.722708684210524,-122.4984843768116,-122.49962449275363,37.722257,-122.499054
1847,1847,37.72180507894737,37.722708684210524,-122.49962449275363,-122.50076460869566,37.722257,-122.500195
1848,1848,37.72180507894737,37.722708684210524,-122.50076460869566,-122.50190472463768,37.722257,-122.501335
1849,1849,37.72180507894737,37.722708684210524,-122.50190472463768,-122.50304484057972,37.722257,-122.502475
1850,1850,37.72180507894737,37.722708684210524,-122.50304484057972,-122.50418495652174,37.722257,-122.503615
1851,1851,37.72180507894737,37.722708684210524,-122.50418495652174,-122.50532507246378,37.722257,-122.504755
1852,1852,37.72180507894737,37.722708684210524,-122.50532507246378,-122.5064651884058,37.722257,-122.505895
1853,1853,37.72180507894737,37.722708684210524,-122.5064651884058,-122.50760530434783,37.722257,-122.507035
1854,1854,37.72180507894737,37.722708684210524,-122.50760530434783,-122.50874542028986,37.722257,-122.508175
1855,1855,37.722708684210524,37.72361228947368,-122.36167046376812,-122.36281057971016,37.72316,-122.362241
1856,1856,37.722708684210524,37.72361228947368,-122.36281057971016,-122.36395069565218,37.72316,-122.363381
1857,1857,37.722708684210524,37.72361228947368,-122.36395069565218,-122.36509081159421,37.72316,-122.364521
1858,1858,37.722708684210524,37.72361228947368,-122.36509081159421,-122.36623092753624,37.72316,-122.365661
1859,1859,37.722708684210524,37.72361228947368,-122.36623092753624,-122.36737104347827,37.72316,-122.366801
1860,1860,37.722708684210524,37.72361228947368,-122.36737104347827,-122.3685111594203,37.72316,-122.367941
1861,1861,37.722708684210524,37.72361228947368,-122.3685111594203,-122.36965127536233,37.72316,-122.369081
1862,1862,37.722708684210524,37.72361228947368,-122.36965127536233,-122.37079139130435,37.72316,-122.370221
1863,1863,37.722708684210524,37.72361228947368,-122.37079139130435,-122.37193150724639,37.72316,-122.371361
1864,1864,37.722708684210524,37.72361228947368,-122.37193150724639,-122.37307162318841,37.72316,-122.372502
1865,1865,37.722708684210524,37.72361228947368,-122.37307162318841,-122.37421173913044,37.72316,-122.373642
1866,1866,37.722708684210524,37.72361228947368,-122.37421173913044,-122.37535185507247,37.72316,-122.374782
1867,1867,37.722708684210524,37.72361228947368,-122.37535185507247,-122.3764919710145,37.72316,-122.375922
1868,1868,37.722708684210524,37.72361228947368,-122.37877220289856,-122.37991231884058,37.72316,-122.379342
1869,1869,37.722708684210524,37.72361228947368,-122.37991231884058,-122.38105243478262,37.72316,-122.380482
1870,1870,37.722708684210524,37.72361228947368,-122.38105243478262,-122.38219255072464,37.72316,-122.381622
1871,1871,37.722708684210524,37.72361228947368,-122.38219255072464,-122.38333266666667,37.72316,-122.382763
1872,1872,37.722708684210524,37.72361228947368,-122.38333266666667,-122.3844727826087,37.72316,-122.383903
1873,1873,37.722708684210524,37.72361228947368,-122.3844727826087,-122.38561289855073,37.72316,-122.385043
1874,1874,37.722708684210524,37.72361228947368,-122.38561289855073,-122.38675301449275,37.72316,-122.386183
1875,1875,37.722708684210524,37.72361228947368,-122.38675301449275,-122.38789313043479,37.72316,-122.387323
1876,1876,37.722708684210524,37.72361228947368,-122.38789313043479,-122.38903324637681,37.72316,-122.388463
1877,1877,37.722708684210524,37.72361228947368,-122.38903324637681,-122.39017336231885,37.72316,-122.389603
1878,1878,37.722708684210524,37.72361228947368,-122.39017336231885,-122.39131347826087,37.72316,-122.390743
1879,1879,37.722708684210524,37.72361228947368,-122.39131347826087,-122.3924535942029,37.72316,-122.391884
1880,1880,37.722708684210524,37.72361228947368,-122.3924535942029,-122.39359371014493,37.72316,-122.393024
1881,1881,37.722708684210524,37.72361228947368,-122.39359371014493,-122.39473382608696,37.72316,-122.394164
1882,1882,37.722708684210524,37.72361228947368,-122.39473382608696,-122.39587394202898,37.72316,-122.395304
1883,1883,37.722708684210524,37.72361228947368,-122.39587394202898,-122.39701405797102,37.72316,-122.396444
1884,1884,37.722708684210524,37.72361228947368,-122.39701405797102,-122.39815417391306,37.72316,-122.397584
1885,1885,37.722708684210524,37.72361228947368,-122.39815417391306,-122.39929428985508,37.72316,-122.398724
1886,1886,37.722708684210524,37.72361228947368,-122.39929428985508,-122.40043440579711,37.72316,-122.399864
1887,1887,37.722708684210524,37.72361228947368,-122.40043440579711,-122.40157452173914,37.72316,-122.401004
1888,1888,37.722708684210524,37.72361228947368,-122.40157452173914,-122.40271463768117,37.72316,-122.402145
1889,1889,37.722708684210524,37.72361228947368,-122.40271463768117,-122.4038547536232,37.72316,-122.403285
1890,1890,37.722708684210524,37.72361228947368,-122.4038547536232,-122.40499486956523,37.72316,-122.404425
1891,1891,37.722708684210524,37.72361228947368,-122.40499486956523,-122.40613498550725,37.72316,-122.405565
1892,1892,37.722708684210524,37.72361228947368,-122.40613498550725,-122.40727510144929,37.72316,-122.406705
1893,1893,37.722708684210524,37.72361228947368,-122.40727510144929,-122.40841521739131,37.72316,-122.407845
1894,1894,37.722708684210524,37.72361228947368,-122.40841521739131,-122.40955533333334,37.72316,-122.408985
1895,1895,37.722708684210524,37.72361228947368,-122.40955533333334,-122.41069544927537,37.72316,-122.410125
1896,1896,37.722708684210524,37.72361228947368,-122.41069544927537,-122.4118355652174,37.72316,-122.411266
1897,1897,37.722708684210524,37.72361228947368,-122.4118355652174,-122.41297568115942,37.72316,-122.412406
1898,1898,37.722708684210524,37.72361228947368,-122.41297568115942,-122.41411579710146,37.72316,-122.413546
1899,1899,37.722708684210524,37.72361228947368,-122.41411579710146,-122.41525591304348,37.72316,-122.414686
1900,1900,37.722708684210524,37.72361228947368,-122.41525591304348,-122.41639602898552,37.72316,-122.415826
1901,1901,37.722708684210524,37.72361228947368,-122.41639602898552,-122.41753614492754,37.72316,-122.416966
1902,1902,37.722708684210524,37.72361228947368,-122.41753614492754,-122.41867626086957,37.72316,-122.418106
1903,1903,37.722708684210524,37.72361228947368,-122.41867626086957,-122.4198163768116,37.72316,-122.419246
1904,1904,37.722708684210524,37.72361228947368,-122.4198163768116,-122.42095649275363,37.72316,-122.420386
1905,1905,37.722708684210524,37.72361228947368,-122.42095649275363,-122.42209660869565,37.72316,-122.421527
1906,1906,37.722708684210524,37.72361228947368,-122.42209660869565,-122.42323672463769,37.72316,-122.422667
1907,1907,37.722708684210524,37.72361228947368,-122.42323672463769,-122.42437684057971,37.72316,-122.423807
1908,1908,37.722708684210524,37.72361228947368,-122.42437684057971,-122.42551695652175,37.72316,-122.424947
1909,1909,37.722708684210524,37.72361228947368,-122.42551695652175,-122.42665707246377,37.72316,-122.426087
1910,1910,37.722708684210524,37.72361228947368,-122.42665707246377,-122.4277971884058,37.72316,-122.427227
1911,1911,37.722708684210524,37.72361228947368,-122.4277971884058,-122.42893730434783,37.72316,-122.428367
1912,1912,37.722708684210524,37.72361228947368,-122.42893730434783,-122.43007742028986,37.72316,-122.429507
1913,1913,37.722708684210524,37.72361228947368,-122.43007742028986,-122.43121753623188,37.72316,-122.430647
1914,1914,37.722708684210524,37.72361228947368,-122.43121753623188,-122.43235765217392,37.72316,-122.431788
1915,1915,37.722708684210524,37.72361228947368,-122.43235765217392,-122.43349776811594,37.72316,-122.432928
1916,1916,37.722708684210524,37.72361228947368,-122.43349776811594,-122.43463788405798,37.72316,-122.434068
1917,1917,37.722708684210524,37.72361228947368,-122.43463788405798,-122.435778,37.72316,-122.435208
1918,1918,37.722708684210524,37.72361228947368,-122.435778,-122.43691811594204,37.72316,-122.436348
1919,1919,37.722708684210524,37.72361228947368,-122.43691811594204,-122.43805823188407,37.72316,-122.437488
1920,1920,37.722708684210524,37.72361228947368,-122.43805823188407,-122.43919834782609,37.72316,-122.438628
1921,1921,37.722708684210524,37.72361228947368,-122.43919834782609,-122.44033846376813,37.72316,-122.439768
1922,1922,37.722708684210524,37.72361228947368,-122.44033846376813,-122.44147857971015,37.72316,-122.440909
1923,1923,37.722708684210524,37.72361228947368,-122.44147857971015,-122.44261869565219,37.72316,-122.442049
1924,1924,37.722708684210524,37.72361228947368,-122.44261869565219,-122.44375881159421,37.72316,-122.443189
1925,1925,37.722708684210524,37.72361228947368,-122.44375881159421,-122.44489892753624,37.72316,-122.444329
1926,1926,37.722708684210524,37.72361228947368,-122.44489892753624,-122.44603904347827,37.72316,-122.445469
1927,1927,37.722708684210524,37.72361228947368,-122.44603904347827,-122.4471791594203,37.72316,-122.446609
1928,1928,37.722708684210524,37.72361228947368,-122.4471791594203,-122.44831927536232,37.72316,-122.447749
1929,1929,37.722708684210524,37.72361228947368,-122.44831927536232,-122.44945939130436,37.72316,-122.448889
1930,1930,37.722708684210524,37.72361228947368,-122.44945939130436,-122.45059950724638,37.72316,-122.450029
1931,1931,37.722708684210524,37.72361228947368,-122.45059950724638,-122.45173962318842,37.72316,-122.45117
1932,1932,37.722708684210524,37.72361228947368,-122.45173962318842,-122.45287973913044,37.72316,-122.45231
1933,1933,37.722708684210524,37.72361228947368,-122.45287973913044,-122.45401985507247,37.72316,-122.45345
1934,1934,37.722708684210524,37.72361228947368,-122.45401985507247,-122.4551599710145,37.72316,-122.45459
1935,1935,37.722708684210524,37.72361228947368,-122.4551599710145,-122.45630008695653,37.72316,-122.45573
1936,1936,37.722708684210524,37.72361228947368,-122.45630008695653,-122.45744020289855,37.72316,-122.45687
1937,1937,37.722708684210524,37.72361228947368,-122.45744020289855,-122.45858031884059,37.72316,-122.45801
1938,1938,37.722708684210524,37.72361228947368,-122.45858031884059,-122.45972043478261,37.72316,-122.45915
1939,1939,37.722708684210524,37.72361228947368,-122.45972043478261,-122.46086055072465,37.72316,-122.46029
1940,1940,37.722708684210524,37.72361228947368,-122.46086055072465,-122.46200066666667,37.72316,-122.461431
1941,1941,37.722708684210524,37.72361228947368,-122.46200066666667,-122.4631407826087,37.72316,-122.462571
1942,1942,37.722708684210524,37.72361228947368,-122.4631407826087,-122.46428089855073,37.72316,-122.463711
1943,1943,37.722708684210524,37.72361228947368,-122.46428089855073,-122.46542101449276,37.72316,-122.464851
1944,1944,37.722708684210524,37.72361228947368,-122.46542101449276,-122.46656113043478,37.72316,-122.465991
1945,1945,37.722708684210524,37.72361228947368,-122.46656113043478,-122.46770124637682,37.72316,-122.467131
1946,1946,37.722708684210524,37.72361228947368,-122.46770124637682,-122.46884136231884,37.72316,-122.468271
1947,1947,37.722708684210524,37.72361228947368,-122.46884136231884,-122.46998147826088,37.72316,-122.469411
1948,1948,37.722708684210524,37.72361228947368,-122.46998147826088,-122.4711215942029,37.72316,-122.470552
1949,1949,37.722708684210524,37.72361228947368,-122.4711215942029,-122.47226171014493,37.72316,-122.471692
1950,1950,37.722708684210524,37.72361228947368,-122.47226171014493,-122.47340182608696,37.72316,-122.472832
1951,1951,37.722708684210524,37.72361228947368,-122.47340182608696,-122.47454194202899,37.72316,-122.473972
1952,1952,37.722708684210524,37.72361228947368,-122.47454194202899,-122.47568205797103,37.72316,-122.475112
1953,1953,37.722708684210524,37.72361228947368,-122.47568205797103,-122.47682217391305,37.72316,-122.476252
1954,1954,37.722708684210524,37.72361228947368,-122.47682217391305,-122.47796228985509,37.72316,-122.477392
1955,1955,37.722708684210524,37.72361228947368,-122.47796228985509,-122.47910240579711,37.72316,-122.478532
1956,1956,37.722708684210524,37.72361228947368,-122.47910240579711,-122.48024252173914,37.72316,-122.479672
1957,1957,37.722708684210524,37.72361228947368,-122.48024252173914,-122.48138263768116,37.72316,-122.480813
1958,1958,37.722708684210524,37.72361228947368,-122.48138263768116,-122.4825227536232,37.72316,-122.481953
1959,1959,37.722708684210524,37.72361228947368,-122.4825227536232,-122.48366286956522,37.72316,-122.483093
1960,1960,37.722708684210524,37.72361228947368,-122.48366286956522,-122.48480298550726,37.72316,-122.484233
1961,1961,37.722708684210524,37.72361228947368,-122.48480298550726,-122.48594310144928,37.72316,-122.485373
1962,1962,37.722708684210524,37.72361228947368,-122.48594310144928,-122.48708321739132,37.72316,-122.486513
1963,1963,37.722708684210524,37.72361228947368,-122.48708321739132,-122.48822333333334,37.72316,-122.487653
1964,1964,37.722708684210524,37.72361228947368,-122.48822333333334,-122.48936344927537,37.72316,-122.488793
1965,1965,37.722708684210524,37.72361228947368,-122.48936344927537,-122.4905035652174,37.72316,-122.489934
1966,1966,37.722708684210524,37.72361228947368,-122.4905035652174,-122.49164368115943,37.72316,-122.491074
1967,1967,37.722708684210524,37.72361228947368,-122.49164368115943,-122.49278379710145,37.72316,-122.492214
1968,1968,37.722708684210524,37.72361228947368,-122.49278379710145,-122.49392391304349,37.72316,-122.493354
1969,1969,37.722708684210524,37.72361228947368,-122.49392391304349,-122.49506402898551,37.72316,-122.494494
1970,1970,37.722708684210524,37.72361228947368,-122.49506402898551,-122.49620414492755,37.72316,-122.495634
1971,1971,37.722708684210524,37.72361228947368,-122.49620414492755,-122.49734426086957,37.72316,-122.496774
1972,1972,37.722708684210524,37.72361228947368,-122.49734426086957,-122.4984843768116,37.72316,-122.497914
1973,1973,37.722708684210524,37.72361228947368,-122.4984843768116,-122.49962449275363,37.72316,-122.499054
1974,1974,37.722708684210524,37.72361228947368,-122.49962449275363,-122.50076460869566,37.72316,-122.500195
1975,1975,37.722708684210524,37.72361228947368,-122.50076460869566,-122.50190472463768,37.72316,-122.501335
1976,1976,37.722708684210524,37.72361228947368,-122.50190472463768,-122.50304484057972,37.72316,-122.502475
1977,1977,37.722708684210524,37.72361228947368,-122.50304484057972,-122.50418495652174,37.72316,-122.503615
1978,1978,37.722708684210524,37.72361228947368,-122.50418495652174,-122.50532507246378,37.72316,-122.504755
1979,1979,37.722708684210524,37.72361228947368,-122.50532507246378,-122.5064651884058,37.72316,-122.505895
1980,1980,37.722708684210524,37.72361228947368,-122.5064651884058,-122.50760530434783,37.72316,-122.507035
1981,1981,37.722708684210524,37.72361228947368,-122.50760530434783,-122.50874542028986,37.72316,-122.508175
1982,1982,37.72361228947368,37.72451589473684,-122.36167046376812,-122.36281057971016,37.724064,-122.362241
1983,1983,37.72361228947368,37.72451589473684,-122.36281057971016,-122.36395069565218,37.724064,-122.363381
1984,1984,37.72361228947368,37.72451589473684,-122.36395069565218,-122.36509081159421,37.724064,-122.364521
1985,1985,37.72361228947368,37.72451589473684,-122.36509081159421,-122.36623092753624,37.724064,-122.365661
1986,1986,37.72361228947368,37.72451589473684,-122.36623092753624,-122.36737104347827,37.724064,-122.366801
1987,1987,37.72361228947368,37.72451589473684,-122.36737104347827,-122.3685111594203,37.724064,-122.367941
1988,1988,37.72361228947368,37.72451589473684,-122.3685111594203,-122.36965127536233,37.724064,-122.369081
1989,1989,37.72361228947368,37.72451589473684,-122.36965127536233,-122.37079139130435,37.724064,-122.370221
1990,1990,37.72361228947368,37.72451589473684,-122.37079139130435,-122.37193150724639,37.724064,-122.371361
1991,1991,37.72361228947368,37.72451589473684,-122.37193150724639,-122.37307162318841,37.724064,-122.372502
1992,1992,37.72361228947368,37.72451589473684,-122.37307162318841,-122.37421173913044,37.724064,-122.373642
1993,1993,37.72361228947368,37.72451589473684,-122.37421173913044,-122.37535185507247,37.724064,-122.374782
1994,1994,37.72361228947368,37.72451589473684,-122.37535185507247,-122.3764919710145,37.724064,-122.375922
1995,1995,37.72361228947368,37.72451589473684,-122.3764919710145,-122.37763208695652,37.724064,-122.377062
1996,1996,37.72361228947368,37.72451589473684,-122.37763208695652,-122.37877220289856,37.724064,-122.378202
1997,1997,37.72361228947368,37.72451589473684,-122.37877220289856,-122.37991231884058,37.724064,-122.379342
1998,1998,37.72361228947368,37.72451589473684,-122.37991231884058,-122.38105243478262,37.724064,-122.380482
1999,1999,37.72361228947368,37.72451589473684,-122.38105243478262,-122.38219255072464,37.724064,-122.381622
2000,2000,37.72361228947368,37.72451589473684,-122.38219255072464,-122.38333266666667,37.724064,-122.382763
2001,2001,37.72361228947368,37.72451589473684,-122.38333266666667,-122.3844727826087,37.724064,-122.383903
2002,2002,37.72361228947368,37.72451589473684,-122.3844727826087,-122.38561289855073,37.724064,-122.385043
2003,2003,37.72361228947368,37.72451589473684,-122.38561289855073,-122.38675301449275,37.724064,-122.386183
2004,2004,37.72361228947368,37.72451589473684,-122.38675301449275,-122.38789313043479,37.724064,-122.387323
2005,2005,37.72361228947368,37.72451589473684,-122.38789313043479,-122.38903324637681,37.724064,-122.388463
2006,2006,37.72361228947368,37.72451589473684,-122.38903324637681,-122.39017336231885,37.724064,-122.389603
2007,2007,37.72361228947368,37.72451589473684,-122.39017336231885,-122.39131347826087,37.724064,-122.390743
2008,2008,37.72361228947368,37.72451589473684,-122.39131347826087,-122.3924535942029,37.724064,-122.391884
2009,2009,37.72361228947368,37.72451589473684,-122.3924535942029,-122.39359371014493,37.724064,-122.393024
2010,2010,37.72361228947368,37.72451589473684,-122.39359371014493,-122.39473382608696,37.724064,-122.394164
2011,2011,37.72361228947368,37.72451589473684,-122.39473382608696,-122.39587394202898,37.724064,-122.395304
2012,2012,37.72361228947368,37.72451589473684,-122.39587394202898,-122.39701405797102,37.724064,-122.396444
2013,2013,37.72361228947368,37.72451589473684,-122.39701405797102,-122.39815417391306,37.724064,-122.397584
2014,2014,37.72361228947368,37.72451589473684,-122.39815417391306,-122.39929428985508,37.724064,-122.398724
2015,2015,37.72361228947368,37.72451589473684,-122.39929428985508,-122.40043440579711,37.724064,-122.399864
2016,2016,37.72361228947368,37.72451589473684,-122.40043440579711,-122.40157452173914,37.724064,-122.401004
2017,2017,37.72361228947368,37.72451589473684,-122.40157452173914,-122.40271463768117,37.724064,-122.402145
2018,2018,37.72361228947368,37.72451589473684,-122.40271463768117,-122.4038547536232,37.724064,-122.403285
2019,2019,37.72361228947368,37.72451589473684,-122.4038547536232,-122.40499486956523,37.724064,-122.404425
2020,2020,37.72361228947368,37.72451589473684,-122.40499486956523,-122.40613498550725,37.724064,-122.405565
2021,2021,37.72361228947368,37.72451589473684,-122.40613498550725,-122.40727510144929,37.724064,-122.406705
2022,2022,37.72361228947368,37.72451589473684,-122.40727510144929,-122.40841521739131,37.724064,-122.407845
2023,2023,37.72361228947368,37.72451589473684,-122.40841521739131,-122.40955533333334,37.724064,-122.408985
2024,2024,37.72361228947368,37.72451589473684,-122.40955533333334,-122.41069544927537,37.724064,-122.410125
2025,2025,37.72361228947368,37.72451589473684,-122.41069544927537,-122.4118355652174,37.724064,-122.411266
2026,2026,37.72361228947368,37.72451589473684,-122.4118355652174,-122.41297568115942,37.724064,-122.412406
2027,2027,37.72361228947368,37.72451589473684,-122.41297568115942,-122.41411579710146,37.724064,-122.413546
2028,2028,37.72361228947368,37.72451589473684,-122.41411579710146,-122.41525591304348,37.724064,-122.414686
2029,2029,37.72361228947368,37.72451589473684,-122.41525591304348,-122.41639602898552,37.724064,-122.415826
2030,2030,37.72361228947368,37.72451589473684,-122.41639602898552,-122.41753614492754,37.724064,-122.416966
2031,2031,37.72361228947368,37.72451589473684,-122.41753614492754,-122.41867626086957,37.724064,-122.418106
2032,2032,37.72361228947368,37.72451589473684,-122.41867626086957,-122.4198163768116,37.724064,-122.419246
2033,2033,37.72361228947368,37.72451589473684,-122.4198163768116,-122.42095649275363,37.724064,-122.420386
2034,2034,37.72361228947368,37.72451589473684,-122.42095649275363,-122.42209660869565,37.724064,-122.421527
2035,2035,37.72361228947368,37.72451589473684,-122.42209660869565,-122.42323672463769,37.724064,-122.422667
2036,2036,37.72361228947368,37.72451589473684,-122.42323672463769,-122.42437684057971,37.724064,-122.423807
2037,2037,37.72361228947368,37.72451589473684,-122.42437684057971,-122.42551695652175,37.724064,-122.424947
2038,2038,37.72361228947368,37.72451589473684,-122.42551695652175,-122.42665707246377,37.724064,-122.426087
2039,2039,37.72361228947368,37.72451589473684,-122.42665707246377,-122.4277971884058,37.724064,-122.427227
2040,2040,37.72361228947368,37.72451589473684,-122.4277971884058,-122.42893730434783,37.724064,-122.428367
2041,2041,37.72361228947368,37.72451589473684,-122.42893730434783,-122.43007742028986,37.724064,-122.429507
2042,2042,37.72361228947368,37.72451589473684,-122.43007742028986,-122.43121753623188,37.724064,-122.430647
2043,2043,37.72361228947368,37.72451589473684,-122.43121753623188,-122.43235765217392,37.724064,-122.431788
2044,2044,37.72361228947368,37.72451589473684,-122.43235765217392,-122.43349776811594,37.724064,-122.432928
2045,2045,37.72361228947368,37.72451589473684,-122.43349776811594,-122.43463788405798,37.724064,-122.434068
2046,2046,37.72361228947368,37.72451589473684,-122.43463788405798,-122.435778,37.724064,-122.435208
2047,2047,37.72361228947368,37.72451589473684,-122.435778,-122.43691811594204,37.724064,-122.436348
2048,2048,37.72361228947368,37.72451589473684,-122.43691811594204,-122.43805823188407,37.724064,-122.437488
2049,2049,37.72361228947368,37.72451589473684,-122.43805823188407,-122.43919834782609,37.724064,-122.438628
2050,2050,37.72361228947368,37.72451589473684,-122.43919834782609,-122.44033846376813,37.724064,-122.439768
2051,2051,37.72361228947368,37.72451589473684,-122.44033846376813,-122.44147857971015,37.724064,-122.440909
2052,2052,37.72361228947368,37.72451589473684,-122.44147857971015,-122.44261869565219,37.724064,-122.442049
2053,2053,37.72361228947368,37.72451589473684,-122.44261869565219,-122.44375881159421,37.724064,-122.443189
2054,2054,37.72361228947368,37.72451589473684,-122.44375881159421,-122.44489892753624,37.724064,-122.444329
2055,2055,37.72361228947368,37.72451589473684,-122.44489892753624,-122.44603904347827,37.724064,-122.445469
2056,2056,37.72361228947368,37.72451589473684,-122.44603904347827,-122.4471791594203,37.724064,-122.446609
2057,2057,37.72361228947368,37.72451589473684,-122.4471791594203,-122.44831927536232,37.724064,-122.447749
2058,2058,37.72361228947368,37.72451589473684,-122.44831927536232,-122.44945939130436,37.724064,-122.448889
2059,2059,37.72361228947368,37.72451589473684,-122.44945939130436,-122.45059950724638,37.724064,-122.450029
2060,2060,37.72361228947368,37.72451589473684,-122.45059950724638,-122.45173962318842,37.724064,-122.45117
2061,2061,37.72361228947368,37.72451589473684,-122.45173962318842,-122.45287973913044,37.724064,-122.45231
2062,2062,37.72361228947368,37.72451589473684,-122.45287973913044,-122.45401985507247,37.724064,-122.45345
2063,2063,37.72361228947368,37.72451589473684,-122.45401985507247,-122.4551599710145,37.724064,-122.45459
2064,2064,37.72361228947368,37.72451589473684,-122.4551599710145,-122.45630008695653,37.724064,-122.45573
2065,2065,37.72361228947368,37.72451589473684,-122.45630008695653,-122.45744020289855,37.724064,-122.45687
2066,2066,37.72361228947368,37.72451589473684,-122.45744020289855,-122.45858031884059,37.724064,-122.45801
2067,2067,37.72361228947368,37.72451589473684,-122.45858031884059,-122.45972043478261,37.724064,-122.45915
2068,2068,37.72361228947368,37.72451589473684,-122.45972043478261,-122.46086055072465,37.724064,-122.46029
2069,2069,37.72361228947368,37.72451589473684,-122.46086055072465,-122.46200066666667,37.724064,-122.461431
